order_id,customer_id,order_date,status,payment_method,shipping_country,total_amount
1853,116,2023-08-17,livré,apple_pay,Italie,309.48
1854,273,2024-08-11,livré,paypal,USA,1334.15
1855,79,2023-11-12,livré,virement,Maroc,305.08
1856,14,2023-02-10,livré,virement,Canada,1889.54
1857,179,2023-11-19,expédié,virement,Allemagne,661.65
1858,104,2023-10-05,livré,virement,Allemagne,854.32
1859,396,2024-03-26,livré,carte_bancaire,Tunisie,283.25
1860,14,2023-08-02,livré,cash_on_delivery,France,1490.45
1861,229,2024-01-25,livré,apple_pay,Maroc,405.29
1862,48,2024-08-15,expédié,apple_pay,Maroc,1018.34
1863,84,2024-05-15,annulé,apple_pay,Italie,249.51
1864,384,2023-08-04,expédié,carte_bancaire,Canada,836.1
1865,185,2024-04-12,livré,carte_bancaire,France,1022.38
1866,195,2023-04-13,annulé,paypal,Italie,806.61
1867,485,2024-10-29,livré,paypal,Allemagne,139.96
1868,360,2024-02-04,livré,cash_on_delivery,France,1290.73
1869,488,2023-11-28,expédié,carte_bancaire,Espagne,1461.96
1870,434,2023-05-12,livré,apple_pay,Espagne,1133.51
1871,72,2023-03-04,en cours,apple_pay,Allemagne,1526.95
1872,444,2024-09-24,en cours,cash_on_delivery,Espagne,593.24
1873,215,2023-06-05,livré,virement,Italie,1873.22
1874,451,2023-01-31,expédié,cash_on_delivery,Allemagne,1575.25
1875,157,2023-09-29,livré,apple_pay,Italie,752.64
1876,15,2024-04-26,annulé,carte_bancaire,Espagne,669.85
1877,468,2024-09-04,livré,apple_pay,Espagne,1083.56
1878,81,2023-08-17,livré,carte_bancaire,Tunisie,703.85
1879,34,2024-03-01,livré,apple_pay,Sénégal,956.62
1880,69,2023-01-01,remboursé,paypal,Sénégal,1620.76
1881,241,2023-11-27,remboursé,apple_pay,Italie,521.15
1882,490,2024-05-04,en cours,cash_on_delivery,USA,1435.47
1883,101,2023-05-27,livré,virement,Maroc,1034.32
1884,381,2024-09-21,livré,carte_bancaire,Allemagne,813.64
1885,116,2023-11-05,livré,paypal,Sénégal,1462.76
1886,343,2023-10-01,livré,virement,Italie,1038.64
1887,217,2023-02-05,livré,cash_on_delivery,France,298.99
1888,407,2023-05-27,livré,carte_bancaire,Allemagne,372.52
1889,83,2024-05-07,livré,cash_on_delivery,Italie,33.31
1890,97,2024-08-14,en cours,cash_on_delivery,Sénégal,1635.81
1891,110,2024-03-26,livré,carte_bancaire,Belgique,532.98
1892,336,2023-12-12,annulé,virement,Belgique,1848.53
1893,175,2024-07-16,annulé,cash_on_delivery,Maroc,979.84
1894,343,2023-09-27,remboursé,carte_bancaire,Italie,1528.91
1895,219,2023-05-10,en cours,carte_bancaire,Allemagne,1929.86
1896,500,2024-07-17,livré,paypal,Espagne,231.16
1897,448,2024-07-20,livré,carte_bancaire,Canada,910.6
1898,94,2024-06-07,livré,virement,Espagne,1883.09
1899,431,2023-07-23,en cours,paypal,Canada,1554.06
1900,308,2024-06-27,annulé,apple_pay,France,1130.14
1901,410,2024-12-11,livré,apple_pay,Espagne,1083.52
1902,192,2024-10-12,livré,apple_pay,Allemagne,1363.99
1903,432,2024-07-07,expédié,apple_pay,Tunisie,1435.01
1904,440,2024-02-15,livré,paypal,Tunisie,107.34
1905,462,2024-05-02,livré,cash_on_delivery,Italie,848.32
1906,70,2023-03-18,en cours,paypal,Canada,606.99
1907,343,2024-09-19,livré,apple_pay,Maroc,1846.87
1908,31,2024-05-07,annulé,virement,Allemagne,289.2
1909,201,2024-02-05,annulé,apple_pay,Allemagne,1295.71
1910,128,2023-10-10,annulé,virement,Tunisie,150.36
1911,64,2024-11-19,en cours,virement,Allemagne,1176.0
1912,228,2023-12-02,livré,carte_bancaire,Maroc,558.19
1913,267,2024-10-05,livré,apple_pay,Sénégal,214.2
1914,119,2023-05-08,en cours,apple_pay,USA,604.66
1915,233,2023-12-16,livré,paypal,France,1761.65
1916,196,2024-10-03,annulé,cash_on_delivery,Tunisie,518.35
1917,300,2024-05-13,livré,paypal,Allemagne,1422.42
1918,268,2024-09-09,livré,apple_pay,Italie,1995.23
1919,124,2024-12-19,remboursé,cash_on_delivery,Tunisie,1333.17
1920,30,2023-10-14,en cours,paypal,Belgique,1731.68
1921,328,2023-09-15,livré,paypal,Maroc,845.09
1922,7,2023-09-06,livré,apple_pay,Sénégal,1613.92
1923,114,2023-04-17,livré,cash_on_delivery,Canada,1334.6
1924,311,2024-06-15,annulé,cash_on_delivery,France,757.89
1925,309,2024-10-20,livré,carte_bancaire,USA,1678.03
1926,49,2024-01-05,livré,apple_pay,USA,1530.42
1927,216,2023-02-10,annulé,paypal,Sénégal,1439.4
1928,437,2023-02-08,livré,cash_on_delivery,Tunisie,1728.19
1929,343,2023-07-05,expédié,carte_bancaire,Italie,439.92
1930,51,2023-01-30,livré,cash_on_delivery,Belgique,830.17
1931,184,2023-09-12,annulé,paypal,Sénégal,694.66
1932,402,2024-10-12,livré,paypal,Espagne,921.83
1933,108,2024-10-25,livré,paypal,Tunisie,1728.33
1934,386,2024-05-26,livré,carte_bancaire,Italie,1632.78
1935,181,2023-08-22,en cours,paypal,Belgique,1482.32
1936,52,2024-02-20,expédié,paypal,USA,189.96
1937,255,2023-07-27,en cours,paypal,Sénégal,1515.56
1938,180,2024-01-06,livré,virement,Espagne,881.16
1939,166,2023-11-14,livré,apple_pay,Canada,387.68
1940,152,2024-02-12,annulé,apple_pay,Maroc,1081.13
1941,102,2024-11-10,livré,cash_on_delivery,Belgique,1426.21
1942,75,2024-02-11,en cours,virement,Tunisie,1070.33
1943,54,2023-10-28,annulé,apple_pay,USA,1475.2
1944,498,2024-03-29,livré,carte_bancaire,Allemagne,1998.88
1945,281,2023-01-27,livré,cash_on_delivery,Allemagne,1985.43
1946,427,2023-08-20,en cours,cash_on_delivery,Allemagne,445.76
1947,75,2023-01-22,livré,apple_pay,Sénégal,494.92
1948,430,2024-08-04,livré,virement,Tunisie,1117.08
1949,96,2024-10-04,annulé,apple_pay,Tunisie,1165.98
1950,383,2024-01-08,livré,paypal,Tunisie,1595.63
1951,190,2023-08-29,livré,paypal,Canada,1851.76
1952,183,2023-11-26,livré,virement,Canada,1389.47
1953,297,2024-06-03,livré,cash_on_delivery,Canada,1962.21
1954,161,2023-08-22,livré,paypal,Canada,1654.32
1955,421,2024-08-11,expédié,carte_bancaire,Sénégal,935.92
1956,317,2023-03-08,livré,virement,France,1186.22
1957,287,2023-12-22,livré,cash_on_delivery,Espagne,1304.05
1958,33,2023-10-10,en cours,apple_pay,Belgique,140.17
1959,486,2024-09-04,remboursé,cash_on_delivery,Tunisie,64.88
1960,361,2024-02-10,annulé,virement,Sénégal,275.38
1961,159,2023-12-05,livré,virement,USA,1352.59
1962,409,2023-05-28,remboursé,apple_pay,USA,1893.07
1963,162,2023-02-24,remboursé,paypal,USA,1942.07
1964,62,2023-03-07,annulé,apple_pay,Tunisie,151.32
1965,374,2024-09-07,livré,virement,Espagne,397.29
1966,16,2023-05-03,en cours,paypal,Maroc,995.0
1967,49,2024-12-02,expédié,cash_on_delivery,Tunisie,1152.27
1968,196,2023-12-18,en cours,virement,Maroc,285.63
1969,160,2023-09-16,livré,cash_on_delivery,Maroc,1417.45
1970,95,2023-12-26,livré,carte_bancaire,Italie,409.21
1971,232,2023-01-21,annulé,apple_pay,France,1052.5
1972,286,2023-06-22,livré,carte_bancaire,Canada,752.56
1973,7,2023-01-29,livré,apple_pay,USA,775.66
1974,192,2023-07-13,remboursé,apple_pay,Sénégal,1911.87
1975,94,2023-04-10,livré,virement,USA,1951.79
1976,192,2024-12-24,livré,virement,Canada,1783.96
1977,77,2024-09-29,annulé,carte_bancaire,Canada,895.76
1978,455,2023-11-16,expédié,paypal,Maroc,1882.0
1979,179,2023-06-21,en cours,carte_bancaire,Sénégal,1184.31
1980,99,2023-12-12,en cours,cash_on_delivery,Canada,1994.71
1981,426,2023-04-30,livré,apple_pay,Maroc,901.39
1982,174,2024-05-17,livré,virement,Tunisie,291.35
1983,22,2024-05-06,livré,apple_pay,Maroc,1834.05
1984,435,2023-11-25,livré,apple_pay,USA,1330.39
1985,295,2024-07-13,en cours,virement,Belgique,1048.13
1986,165,2023-10-27,livré,cash_on_delivery,Tunisie,1529.41
1987,223,2024-05-18,livré,carte_bancaire,Italie,986.03
1988,288,2024-05-24,livré,paypal,France,783.73
1989,271,2023-04-02,annulé,paypal,USA,384.28
1990,383,2024-10-18,expédié,paypal,France,1090.15
1991,274,2024-01-30,livré,virement,Italie,1933.87
1992,494,2024-12-01,livré,cash_on_delivery,Canada,1649.25
1993,269,2024-11-28,annulé,carte_bancaire,Allemagne,1022.4
1994,51,2023-08-15,livré,paypal,Maroc,379.55
1995,366,2024-10-17,livré,apple_pay,France,421.41
1996,24,2024-12-06,expédié,carte_bancaire,Belgique,420.0
1997,3,2023-12-05,expédié,virement,Tunisie,1322.59
1998,424,2024-02-16,livré,carte_bancaire,Espagne,1835.99
1999,73,2023-09-22,livré,cash_on_delivery,USA,1247.31
2000,364,2023-07-29,remboursé,paypal,Tunisie,1256.12
